record_index,system,component,container,supplier,role_hint,fix_id,site_name,before_location,before_lat,before_lon,after_location,after_lat,after_lon,confidence,source_url,simulation_action
,Manchette équipée,FRMC55:EU28 polyuréthane flexible traité UL,suppliers,Aluminium Corporation of China / Chalco,tier4_raw_material,SITE_CHALCO_QINGHAI,Chalco Qinghai Branch / Beichuan Industrial Park,China,39.9042,116.4074,"Xining, China",36.7653535,101.7640249,medium,https://www.chalco.com/en/sctxen/cpzsen/202012/t20201215_66289.html,Replace Beijing fallback with Qinghai smelter candidate; keep allocation validation required.
,Manchette équipée,FRMC55:EU28 polyuréthane flexible traité UL,suppliers,Hindalco Industries,tier4_raw_material,SITE_HINDALCO_RENUKOOT,Hindalco Renukoot,India,19.076,72.8777,"Renukoot, India",24.2236632,83.0306552,high,https://www.hindalco.com/about-us/manufacturing/renukoot,Replace Mumbai corporate fallback with Renukoot aluminium plant.
,Manchette équipée,FRMC55:EU28 polyuréthane flexible traité UL,suppliers,Tata Steel,tier4_raw_material,SITE_TATA_JAMSHEDPUR,Tata Steel Jamshedpur Works,India,22.7853607,86.1994836,"Jamshedpur, India",22.7853607,86.1994836,medium_high,https://www.tatasteel.com/contact-us/,Use Jamshedpur Works as steel mill candidate; keep certificate validation required.
,Support écran Screen Display (COTS),"Display, liquid crystal, 17 pouces",suppliers,DuPont de Nemours,tier2_second_transformation,SITE_DUPONT_SPRUANCE,DuPont Spruance Manufacturing Site,United States,39.7391,-75.5398,"Richmond, United States",37.4520437,-77.4335412,high,https://www.dupont.co.jp/locations/dupont-spruance-manufacturing-site.html,Replace Wilmington HQ fallback with Spruance manufacturing site for DuPont fiber/polymer exposure.
,bumper version porte,de: aluminium cast part machining glo: steel sheet stamping and bending,suppliers,Alcoa,tier4_raw_material,SITE_ALCOA_WARRICK,Alcoa Warrick Operations,United States,40.4406,-79.9959,"Newburgh, United States",37.9202921,-87.3302684,high,https://www.alcoa.com/global/en/pdf/Alcoa-Warrick-Fact-Sheet.pdf,Replace Pittsburgh fallback with Warrick primary aluminium operation.
,accoudoir allee,de: aluminium cast part machining glo: steel sheet stamping and bending,suppliers,Alcoa,tier4_raw_material,SITE_ALCOA_WARRICK,Alcoa Warrick Operations,United States,40.4406,-79.9959,"Newburgh, United States",37.9202921,-87.3302684,high,https://www.alcoa.com/global/en/pdf/Alcoa-Warrick-Fact-Sheet.pdf,Replace Pittsburgh fallback with Warrick primary aluminium operation.
,Siége,aluminium,suppliers,Aluminium Corporation of China / Chalco,tier4_raw_material,SITE_CHALCO_QINGHAI,Chalco Qinghai Branch / Beichuan Industrial Park,China,39.9042,116.4074,"Xining, China",36.7653535,101.7640249,medium,https://www.chalco.com/en/sctxen/cpzsen/202012/t20201215_66289.html,Replace Beijing fallback with Qinghai smelter candidate; keep allocation validation required.
,Siége,aluminium,suppliers,Hindalco Industries,tier4_raw_material,SITE_HINDALCO_RENUKOOT,Hindalco Renukoot,India,19.076,72.8777,"Renukoot, India",24.2236632,83.0306552,high,https://www.hindalco.com/about-us/manufacturing/renukoot,Replace Mumbai corporate fallback with Renukoot aluminium plant.
,Siége,aluminium,suppliers,Tata Steel,tier4_raw_material,SITE_TATA_JAMSHEDPUR,Tata Steel Jamshedpur Works,India,22.7853607,86.1994836,"Jamshedpur, India",22.7853607,86.1994836,medium_high,https://www.tatasteel.com/contact-us/,Use Jamshedpur Works as steel mill candidate; keep certificate validation required.
,Siége,"Tissu, mousse, polyéthylène",suppliers,DuPont de Nemours,tier2_second_transformation,SITE_DUPONT_SPRUANCE,DuPont Spruance Manufacturing Site,United States,39.7391,-75.5398,"Richmond, United States",37.4520437,-77.4335412,high,https://www.dupont.co.jp/locations/dupont-spruance-manufacturing-site.html,Replace Wilmington HQ fallback with Spruance manufacturing site for DuPont fiber/polymer exposure.
,Siége,"Tissu, mousse, polyéthylène",suppliers,Huddersfield Textiles,tier3_first_transformation,SITE_HUDDERSFIELD_TEXTILES,Huddersfield Textiles Old Dye Works showroom / company site,"Huddersfield, United Kingdom",53.6458,-1.785,"Huddersfield, United Kingdom",53.64077,-1.80072,medium,https://www.huddersfieldtextiles.com/contact/,Replace town centroid with company postcode-level site; validate mill/weaver before production allocation.
,Siége,Moulage plastique,suppliers,DuPont de Nemours,tier2_second_transformation,SITE_DUPONT_SPRUANCE,DuPont Spruance Manufacturing Site,United States,39.7391,-75.5398,"Richmond, United States",37.4520437,-77.4335412,high,https://www.dupont.co.jp/locations/dupont-spruance-manufacturing-site.html,Replace Wilmington HQ fallback with Spruance manufacturing site for DuPont fiber/polymer exposure.
,Siége,"autre (silicium, cuirs synthétique)",suppliers,DuPont de Nemours,tier2_second_transformation,SITE_DUPONT_SPRUANCE,DuPont Spruance Manufacturing Site,United States,39.7391,-75.5398,"Richmond, United States",37.4520437,-77.4335412,high,https://www.dupont.co.jp/locations/dupont-spruance-manufacturing-site.html,Replace Wilmington HQ fallback with Spruance manufacturing site for DuPont fiber/polymer exposure.
,Siége,"autre (silicium, cuirs synthétique)",suppliers,Huddersfield Textiles,tier3_first_transformation,SITE_HUDDERSFIELD_TEXTILES,Huddersfield Textiles Old Dye Works showroom / company site,"Huddersfield, United Kingdom",53.6458,-1.785,"Huddersfield, United Kingdom",53.64077,-1.80072,medium,https://www.huddersfieldtextiles.com/contact/,Replace town centroid with company postcode-level site; validate mill/weaver before production allocation.
,Siége,65% aluminium,suppliers,Aluminium Corporation of China / Chalco,tier4_raw_material,SITE_CHALCO_QINGHAI,Chalco Qinghai Branch / Beichuan Industrial Park,China,39.9042,116.4074,"Xining, China",36.7653535,101.7640249,medium,https://www.chalco.com/en/sctxen/cpzsen/202012/t20201215_66289.html,Replace Beijing fallback with Qinghai smelter candidate; keep allocation validation required.
,Siége,65% aluminium,suppliers,Hindalco Industries,tier4_raw_material,SITE_HINDALCO_RENUKOOT,Hindalco Renukoot,India,19.076,72.8777,"Renukoot, India",24.2236632,83.0306552,high,https://www.hindalco.com/about-us/manufacturing/renukoot,Replace Mumbai corporate fallback with Renukoot aluminium plant.
,Siége,65% aluminium,suppliers,Tata Steel,tier4_raw_material,SITE_TATA_JAMSHEDPUR,Tata Steel Jamshedpur Works,India,22.7853607,86.1994836,"Jamshedpur, India",22.7853607,86.1994836,medium_high,https://www.tatasteel.com/contact-us/,Use Jamshedpur Works as steel mill candidate; keep certificate validation required.
,Siége,"16 % Tissu, mousse, polyéthylène",suppliers,DuPont de Nemours,tier2_second_transformation,SITE_DUPONT_SPRUANCE,DuPont Spruance Manufacturing Site,United States,39.7391,-75.5398,"Richmond, United States",37.4520437,-77.4335412,high,https://www.dupont.co.jp/locations/dupont-spruance-manufacturing-site.html,Replace Wilmington HQ fallback with Spruance manufacturing site for DuPont fiber/polymer exposure.
,Siége,"16 % Tissu, mousse, polyéthylène",suppliers,Huddersfield Textiles,tier3_first_transformation,SITE_HUDDERSFIELD_TEXTILES,Huddersfield Textiles Old Dye Works showroom / company site,"Huddersfield, United Kingdom",53.6458,-1.785,"Huddersfield, United Kingdom",53.64077,-1.80072,medium,https://www.huddersfieldtextiles.com/contact/,Replace town centroid with company postcode-level site; validate mill/weaver before production allocation.
,Siége,11% Moulage plastique,suppliers,DuPont de Nemours,tier2_second_transformation,SITE_DUPONT_SPRUANCE,DuPont Spruance Manufacturing Site,United States,39.7391,-75.5398,"Richmond, United States",37.4520437,-77.4335412,high,https://www.dupont.co.jp/locations/dupont-spruance-manufacturing-site.html,Replace Wilmington HQ fallback with Spruance manufacturing site for DuPont fiber/polymer exposure.
,Siége,"8% autre (silicium, cuirs synthétique)",suppliers,DuPont de Nemours,tier2_second_transformation,SITE_DUPONT_SPRUANCE,DuPont Spruance Manufacturing Site,United States,39.7391,-75.5398,"Richmond, United States",37.4520437,-77.4335412,high,https://www.dupont.co.jp/locations/dupont-spruance-manufacturing-site.html,Replace Wilmington HQ fallback with Spruance manufacturing site for DuPont fiber/polymer exposure.
,Siége,"8% autre (silicium, cuirs synthétique)",suppliers,Huddersfield Textiles,tier3_first_transformation,SITE_HUDDERSFIELD_TEXTILES,Huddersfield Textiles Old Dye Works showroom / company site,"Huddersfield, United Kingdom",53.6458,-1.785,"Huddersfield, United Kingdom",53.64077,-1.80072,medium,https://www.huddersfieldtextiles.com/contact/,Replace town centroid with company postcode-level site; validate mill/weaver before production allocation.
,Siége,"16 % Tissu, mousse",suppliers,DuPont de Nemours,tier2_second_transformation,SITE_DUPONT_SPRUANCE,DuPont Spruance Manufacturing Site,United States,39.7391,-75.5398,"Richmond, United States",37.4520437,-77.4335412,high,https://www.dupont.co.jp/locations/dupont-spruance-manufacturing-site.html,Replace Wilmington HQ fallback with Spruance manufacturing site for DuPont fiber/polymer exposure.
,Siége,"16 % Tissu, mousse",suppliers,Huddersfield Textiles,tier3_first_transformation,SITE_HUDDERSFIELD_TEXTILES,Huddersfield Textiles Old Dye Works showroom / company site,"Huddersfield, United Kingdom",53.6458,-1.785,"Huddersfield, United Kingdom",53.64077,-1.80072,medium,https://www.huddersfieldtextiles.com/contact/,Replace town centroid with company postcode-level site; validate mill/weaver before production allocation.
,siege,titane fibre de carbone,suppliers,Toray Industries,tier3_first_transformation,SITE_TORAY_EHIME_CARBON,Toray Ehime Plant,Japan,35.6866,139.7746,"Masaki, Japan",33.7860213,132.7049523,medium_high,https://www.toray.co.jp/saiyou/fresh/worklifebalance/plants_ehime.html,Use Ehime for carbon-fiber record; exact gate coordinate can be refined later.
,siege,titane fibre de carbone,suppliers,Toray Industries,tier2_second_transformation,SITE_TORAY_EHIME_CARBON,Toray Ehime Plant,Japan,35.6866,139.7746,"Masaki, Japan",33.7860213,132.7049523,medium_high,https://www.toray.co.jp/saiyou/fresh/worklifebalance/plants_ehime.html,Use Ehime for carbon-fiber record; exact gate coordinate can be refined later.
,Accoudoir allée,A2024 - Aluminium,suppliers,Alcoa,tier4_raw_material,SITE_ALCOA_WARRICK,Alcoa Warrick Operations,United States,40.4406,-79.9959,"Newburgh, United States",37.9202921,-87.3302684,high,https://www.alcoa.com/global/en/pdf/Alcoa-Warrick-Fact-Sheet.pdf,Replace Pittsburgh fallback with Warrick primary aluminium operation.
,Accoudoir allée,A2024 - Aluminium,suppliers,Constellium,tier3_first_transformation,SITE_CONSTELLIUM_ISSOIRE,Constellium Issoire,France,45.3094248,5.607597,"Issoire, France",45.5583927,3.2601128,high,https://www.constellium.com/fr/sites-de-production/issoire,Replace Voreppe R&D fallback with Issoire aerospace production site.
,Accoudoir allée,A2024 - Aluminium,suppliers,Hindalco Industries,tier4_raw_material,SITE_HINDALCO_RENUKOOT,Hindalco Renukoot,India,19.076,72.8777,"Renukoot, India",24.2236632,83.0306552,high,https://www.hindalco.com/about-us/manufacturing/renukoot,Replace Mumbai corporate fallback with Renukoot aluminium plant.
,Accoudoir allée,A2024 - Aluminium,suppliers,Aluminium Corporation of China / Chalco,tier4_raw_material,SITE_CHALCO_QINGHAI,Chalco Qinghai Branch / Beichuan Industrial Park,China,39.9042,116.4074,"Xining, China",36.7653535,101.7640249,medium,https://www.chalco.com/en/sctxen/cpzsen/202012/t20201215_66289.html,Replace Beijing fallback with Qinghai smelter candidate; keep allocation validation required.
,Accoudoir allée,A2024 - Aluminium,suppliers,Tata Steel,tier4_raw_material,SITE_TATA_JAMSHEDPUR,Tata Steel Jamshedpur Works,India,22.7853607,86.1994836,"Jamshedpur, India",22.7853607,86.1994836,medium_high,https://www.tatasteel.com/contact-us/,Use Jamshedpur Works as steel mill candidate; keep certificate validation required.
,Siége,"Tissu, mousse, polyéthylène",suppliers,DuPont de Nemours,tier2_second_transformation,SITE_DUPONT_SPRUANCE,DuPont Spruance Manufacturing Site,United States,39.7391,-75.5398,"Richmond, United States",37.4520437,-77.4335412,high,https://www.dupont.co.jp/locations/dupont-spruance-manufacturing-site.html,Replace Wilmington HQ fallback with Spruance manufacturing site for DuPont fiber/polymer exposure.
,Siége,"Tissu, mousse, polyéthylène",suppliers,Huddersfield Textiles,tier3_first_transformation,SITE_HUDDERSFIELD_TEXTILES,Huddersfield Textiles Old Dye Works showroom / company site,"Huddersfield, United Kingdom",53.6458,-1.785,"Huddersfield, United Kingdom",53.64077,-1.80072,medium,https://www.huddersfieldtextiles.com/contact/,Replace town centroid with company postcode-level site; validate mill/weaver before production allocation.
,Siége,"Tissu, mousse, polyéthylène",suppliers,DuPont de Nemours,tier2_second_transformation,SITE_DUPONT_SPRUANCE,DuPont Spruance Manufacturing Site,United States,39.7391,-75.5398,"Richmond, United States",37.4520437,-77.4335412,high,https://www.dupont.co.jp/locations/dupont-spruance-manufacturing-site.html,Replace Wilmington HQ fallback with Spruance manufacturing site for DuPont fiber/polymer exposure.
,Siége,"Tissu, mousse, polyéthylène",suppliers,Huddersfield Textiles,tier3_first_transformation,SITE_HUDDERSFIELD_TEXTILES,Huddersfield Textiles Old Dye Works showroom / company site,"Huddersfield, United Kingdom",53.6458,-1.785,"Huddersfield, United Kingdom",53.64077,-1.80072,medium,https://www.huddersfieldtextiles.com/contact/,Replace town centroid with company postcode-level site; validate mill/weaver before production allocation.
,Siége,"autre (silicium, cuirs synthétique)",suppliers,DuPont de Nemours,tier2_second_transformation,SITE_DUPONT_SPRUANCE,DuPont Spruance Manufacturing Site,United States,39.7391,-75.5398,"Richmond, United States",37.4520437,-77.4335412,high,https://www.dupont.co.jp/locations/dupont-spruance-manufacturing-site.html,Replace Wilmington HQ fallback with Spruance manufacturing site for DuPont fiber/polymer exposure.
,Siége,"autre (silicium, cuirs synthétique)",suppliers,Huddersfield Textiles,tier3_first_transformation,SITE_HUDDERSFIELD_TEXTILES,Huddersfield Textiles Old Dye Works showroom / company site,"Huddersfield, United Kingdom",53.6458,-1.785,"Huddersfield, United Kingdom",53.64077,-1.80072,medium,https://www.huddersfieldtextiles.com/contact/,Replace town centroid with company postcode-level site; validate mill/weaver before production allocation.
,Siége,"autre (silicium, cuirs synthétique)",suppliers,DuPont de Nemours,tier2_second_transformation,SITE_DUPONT_SPRUANCE,DuPont Spruance Manufacturing Site,United States,39.7391,-75.5398,"Richmond, United States",37.4520437,-77.4335412,high,https://www.dupont.co.jp/locations/dupont-spruance-manufacturing-site.html,Replace Wilmington HQ fallback with Spruance manufacturing site for DuPont fiber/polymer exposure.
,Siége,"autre (silicium, cuirs synthétique)",suppliers,Huddersfield Textiles,tier3_first_transformation,SITE_HUDDERSFIELD_TEXTILES,Huddersfield Textiles Old Dye Works showroom / company site,"Huddersfield, United Kingdom",53.6458,-1.785,"Huddersfield, United Kingdom",53.64077,-1.80072,medium,https://www.huddersfieldtextiles.com/contact/,Replace town centroid with company postcode-level site; validate mill/weaver before production allocation.
,Siége,Moulage plastique,suppliers,DuPont de Nemours,tier2_second_transformation,SITE_DUPONT_SPRUANCE,DuPont Spruance Manufacturing Site,United States,39.7391,-75.5398,"Richmond, United States",37.4520437,-77.4335412,high,https://www.dupont.co.jp/locations/dupont-spruance-manufacturing-site.html,Replace Wilmington HQ fallback with Spruance manufacturing site for DuPont fiber/polymer exposure.
,Siége,Moulage plastique,suppliers,DuPont de Nemours,tier2_second_transformation,SITE_DUPONT_SPRUANCE,DuPont Spruance Manufacturing Site,United States,39.7391,-75.5398,"Richmond, United States",37.4520437,-77.4335412,high,https://www.dupont.co.jp/locations/dupont-spruance-manufacturing-site.html,Replace Wilmington HQ fallback with Spruance manufacturing site for DuPont fiber/polymer exposure.
