scope,record_index,system,component,material_family,path_status,logical_path,mappable_path,present_roles,mappable_roles,missing_roles,unpositioned_roles,gap_action_classes,gap_count,primary_t4,primary_t3,primary_t2,primary_t1,all_t4_count,all_t3_count,all_t2_count,all_t1_count,all_switchability_note
all,159,Siége,Moulage plastique,polymer_plastic,complete_direct,T4=Mitsubishi Chemical | BASF > T3=Toray Industries | EXSTO / Baule-Exsto Polymere > T2=Krohne | DuPont de Nemours | Ensinger | Plastitek > T1=COLLINS | JAMCO Aircraft Interiors - Niigata | JAMCO Aircraft Interiors - Miyazaki | JAMCO Philippines Inc. | Airbus Atlantic / STELIA Aerospace > OEM=Safran Seats / Safran internal group,T4=Mitsubishi Chemical | BASF > T3=Toray Industries | EXSTO / Baule-Exsto Polymere > T2=Krohne | DuPont de Nemours | Ensinger | Plastitek > T1=COLLINS | JAMCO Aircraft Interiors - Niigata | JAMCO Aircraft Interiors - Miyazaki | JAMCO Philippines Inc. | Airbus Atlantic / STELIA Aerospace > OEM=Safran Seats / Safran internal group,T4;T3;T2;T1;OEM,T4;T3;T2;T1;OEM,,,,0,Mitsubishi Chemical [baseline_primary],Toray Industries [baseline_primary],Ensinger [baseline_primary],JAMCO Aircraft Interiors - Niigata [baseline_primary],2,2,4,5,T4 alternates=1; T3 alternates=1; T2 alternates=3; T1 alternates=4; validate qualification/capacity/share before stress-test activation
all,160,Siége,"autre (silicium, cuirs synthétique)",textile_leather,complete_direct,"T4=BASF | Bayer | Zijin Mining Group > T3=Zhejiang Yuxin Textile Co.,Ltd. | Toray Industries | Huddersfield Textiles | Aurubis | Ampco Metal France | thyssenkrupp Materials France | EXSTO / Baule-Exsto Polymere > T2=DuPont de Nemours | LATIM | Ensinger | Auberon Technologies | Innoptec | Plastitek > T1=COLLINS | ACH | Celso SAS | JAMCO Aircraft Interiors - Niigata | JAMCO Aircraft Interiors - Miyazaki | JAMCO Philippines Inc. | Airbus Atlantic / STELIA Aerospace > OEM=Safran Seats / Safran internal group","T4=BASF | Bayer | Zijin Mining Group > T3=Zhejiang Yuxin Textile Co.,Ltd. | Huddersfield Textiles | Aurubis | Ampco Metal France | thyssenkrupp Materials France | EXSTO / Baule-Exsto Polymere > T2=DuPont de Nemours | LATIM | Ensinger | Auberon Technologies | Innoptec | Plastitek > T1=COLLINS | ACH | Celso SAS | JAMCO Aircraft Interiors - Niigata | JAMCO Aircraft Interiors - Miyazaki | JAMCO Philippines Inc. | Airbus Atlantic / STELIA Aerospace > OEM=Safran Seats / Safran internal group",T4;T3;T2;T1;OEM,T4;T3;T2;T1;OEM,,,,0,BASF [baseline_primary],"Zhejiang Yuxin Textile Co.,Ltd. [baseline_primary]",DuPont de Nemours [baseline_primary],COLLINS [baseline_primary],3,7,6,7,T4 alternates=2; T3 alternates=6; T2 alternates=5; T1 alternates=6; validate qualification/capacity/share before stress-test activation
all,161,Siége,65% aluminium,aluminium,valid_with_internalized_process_bridge,T4=Aluminium Corporation of China / Chalco | Hindalco Industries | Rio Tinto Alma Works | Rio Tinto Fer et Titane > T3=Euralliage Ile de France | Aluminium France | thyssenkrupp Materials France > T2=MISSING > T1=JAMCO Aircraft Interiors - Niigata | JAMCO Aircraft Interiors - Miyazaki | JAMCO Philippines Inc. | J&C Aero > OEM=Safran Seats / Safran internal group,T4=Aluminium Corporation of China / Chalco | Hindalco Industries | Rio Tinto Alma Works | Rio Tinto Fer et Titane > T3=Euralliage Ile de France | Aluminium France | thyssenkrupp Materials France > T2=MISSING/UNMAPPED > T1=JAMCO Aircraft Interiors - Niigata | JAMCO Aircraft Interiors - Miyazaki | JAMCO Philippines Inc. | J&C Aero > OEM=Safran Seats / Safran internal group,T4;T3;T1;OEM,T4;T3;T1;OEM,T2,,accepted_internalized_process,1,Aluminium Corporation of China / Chalco [baseline_primary],Euralliage Ile de France [baseline_primary],,JAMCO Aircraft Interiors - Niigata [baseline_primary],4,3,0,4,T4 alternates=3; T3 alternates=2; T1 alternates=3; validate qualification/capacity/share before stress-test activation
all,162,Siége,"16 % Tissu, mousse, polyéthylène",textile_leather,complete_direct,"T4=BASF | Bayer > T3=Zhejiang Yuxin Textile Co.,Ltd. | Toray Industries | Huddersfield Textiles | DIATEX | Groupe SAGAERT | ASD Textiles | TELATEX > T2=DuPont de Nemours | LATIM | Ensinger > T1=JAMCO Aircraft Interiors - Niigata | JAMCO Aircraft Interiors - Miyazaki | JAMCO Philippines Inc. | J&C Aero > OEM=Safran Seats / Safran internal group","T4=BASF | Bayer > T3=Zhejiang Yuxin Textile Co.,Ltd. | Huddersfield Textiles | DIATEX | Groupe SAGAERT | ASD Textiles | TELATEX > T2=DuPont de Nemours | LATIM | Ensinger > T1=JAMCO Aircraft Interiors - Niigata | JAMCO Aircraft Interiors - Miyazaki | JAMCO Philippines Inc. | J&C Aero > OEM=Safran Seats / Safran internal group",T4;T3;T2;T1;OEM,T4;T3;T2;T1;OEM,,,,0,BASF [baseline_primary],"Zhejiang Yuxin Textile Co.,Ltd. [baseline_primary]",DuPont de Nemours [baseline_primary],JAMCO Aircraft Interiors - Niigata [baseline_primary],2,7,3,4,T4 alternates=1; T3 alternates=6; T2 alternates=2; T1 alternates=3; validate qualification/capacity/share before stress-test activation
all,163,Siége,11% Moulage plastique,polymer_plastic,requires_bom_or_program_data,T4=Mitsubishi Chemical | BASF > T3=Toray Industries | EXSTO / Baule-Exsto Polymere > T2=Krohne | DuPont de Nemours | Ensinger | Plastitek > T1=MISSING > OEM=Safran Seats / Safran internal group,T4=Mitsubishi Chemical | BASF > T3=Toray Industries | EXSTO / Baule-Exsto Polymere > T2=Krohne | DuPont de Nemours | Ensinger | Plastitek > T1=MISSING/UNMAPPED > OEM=Safran Seats / Safran internal group,T4;T3;T2;OEM,T4;T3;T2;OEM,T1,,requires_bom_or_part_number,1,Mitsubishi Chemical [baseline_primary],Toray Industries [baseline_primary],Ensinger [baseline_primary],,2,2,4,0,T4 alternates=1; T3 alternates=1; T2 alternates=3; validate qualification/capacity/share before stress-test activation
all,164,Siége,"8% autre (silicium, cuirs synthétique)",textile_leather,complete_direct,"T4=BASF | Bayer | Zijin Mining Group > T3=Zhejiang Yuxin Textile Co.,Ltd. | Toray Industries | Huddersfield Textiles | Aurubis | Ampco Metal France | thyssenkrupp Materials France > T2=DuPont de Nemours | LATIM | Ensinger | Auberon Technologies | Innoptec > T1=JAMCO Aircraft Interiors - Niigata | JAMCO Aircraft Interiors - Miyazaki | JAMCO Philippines Inc. | J&C Aero > OEM=Safran Seats / Safran internal group","T4=BASF | Bayer | Zijin Mining Group > T3=Zhejiang Yuxin Textile Co.,Ltd. | Huddersfield Textiles | Aurubis | Ampco Metal France | thyssenkrupp Materials France > T2=DuPont de Nemours | LATIM | Ensinger | Auberon Technologies | Innoptec > T1=JAMCO Aircraft Interiors - Niigata | JAMCO Aircraft Interiors - Miyazaki | JAMCO Philippines Inc. | J&C Aero > OEM=Safran Seats / Safran internal group",T4;T3;T2;T1;OEM,T4;T3;T2;T1;OEM,,,,0,BASF [baseline_primary],"Zhejiang Yuxin Textile Co.,Ltd. [baseline_primary]",DuPont de Nemours [baseline_primary],JAMCO Aircraft Interiors - Niigata [baseline_primary],3,6,5,4,T4 alternates=2; T3 alternates=5; T2 alternates=4; T1 alternates=3; validate qualification/capacity/share before stress-test activation
all,165,Siége,"16 % Tissu, mousse",textile_leather,blocked_or_manual_review_required,"T4=BASF | Bayer | Zijin Mining Group > T3=Zhejiang Yuxin Textile Co.,Ltd. | Toray Industries | Huddersfield Textiles | DIATEX | Groupe SAGAERT | ASD Textiles | TELATEX | Aurubis | Ampco Metal France | thyssenkrupp Materials France > T2=DuPont de Nemours | LATIM | Ensinger | Auberon Technologies | Innoptec > T1=MISSING > OEM=Safran Seats / Safran internal group | Safran Seats / Safran internal group","T4=BASF | Bayer | Zijin Mining Group > T3=Zhejiang Yuxin Textile Co.,Ltd. | Huddersfield Textiles | DIATEX | Groupe SAGAERT | ASD Textiles | TELATEX | Aurubis | Ampco Metal France | thyssenkrupp Materials France > T2=DuPont de Nemours | LATIM | Ensinger | Auberon Technologies | Innoptec > T1=MISSING/UNMAPPED > OEM=Safran Seats / Safran internal group | Safran Seats / Safran internal group",T4;T3;T2;OEM,T4;T3;T2;OEM,T1,,hard_gap_manual_review,1,BASF [baseline_primary],"Zhejiang Yuxin Textile Co.,Ltd. [baseline_primary]",DuPont de Nemours [baseline_primary],,3,10,5,0,T4 alternates=2; T3 alternates=9; T2 alternates=4; validate qualification/capacity/share before stress-test activation
all,166,siege,titane fibre de carbone,composite_titanium,requires_bom_or_program_data,T4=MISSING > T3=Toray Industries > T2=Toray Industries > T1=MISSING > OEM=Safran Seats / Safran internal group | Safran Seats / Safran internal group,T4=MISSING/UNMAPPED > T3=Toray Industries > T2=Toray Industries > T1=MISSING/UNMAPPED > OEM=Safran Seats / Safran internal group | Safran Seats / Safran internal group,T3;T2;OEM,T3;T2;OEM,T4;T1,,accepted_upstream_family_unknown;requires_bom_or_part_number,2,,Toray Industries [baseline_primary],Toray Industries [baseline_primary],,0,1,1,0,single_or_unresolved
all,167,Accoudoir allée,A2024 - Aluminium,aluminium,complete_direct,T4=Alcoa | Hindalco Industries | Aluminium Corporation of China / Chalco > T3=Constellium | AMAG Austria Metall | thyssenkrupp Materials France | Euralliage Ile de France | Aluminium France > T2=Combigo > T1=SUMPAR | Groupe Segnere / SEGNERE Ade | Figeac Aero | MGA Villeneuve St Lot | ETS Gattefin | JAMCO Aircraft Interiors - Niigata | JAMCO Aircraft Interiors - Miyazaki | JAMCO Philippines Inc. | Senior Aerospace Thailand > OEM=Safran Seats / Safran internal group,T4=Alcoa | Hindalco Industries | Aluminium Corporation of China / Chalco > T3=Constellium | AMAG Austria Metall | thyssenkrupp Materials France | Euralliage Ile de France | Aluminium France > T2=Combigo > T1=SUMPAR | Groupe Segnere / SEGNERE Ade | Figeac Aero | MGA Villeneuve St Lot | ETS Gattefin | JAMCO Aircraft Interiors - Niigata | JAMCO Aircraft Interiors - Miyazaki | JAMCO Philippines Inc. | Senior Aerospace Thailand > OEM=Safran Seats / Safran internal group,T4;T3;T2;T1;OEM,T4;T3;T2;T1;OEM,,,,0,Alcoa [baseline_primary],AMAG Austria Metall [baseline_primary],Combigo [baseline_primary],SUMPAR [baseline_primary],3,5,1,9,T4 alternates=2; T3 alternates=4; T1 alternates=8; validate qualification/capacity/share before stress-test activation
all,168,Siége,"Tissu, mousse, polyéthylène",textile_leather,complete_direct,"T4=BASF | Bayer > T3=Zhejiang Yuxin Textile Co.,Ltd. | Toray Industries | Huddersfield Textiles | DIATEX | Groupe SAGAERT | ASD Textiles | TELATEX > T2=DuPont de Nemours | LATIM | Ensinger | MGR Foamtex Ltd > T1=COLLINS | ACH | Celso SAS | JAMCO Aircraft Interiors - Niigata | JAMCO Aircraft Interiors - Miyazaki | JAMCO Philippines Inc. | Airbus Atlantic / STELIA Aerospace > OEM=Safran Seats / Safran internal group","T4=BASF | Bayer > T3=Zhejiang Yuxin Textile Co.,Ltd. | Huddersfield Textiles | DIATEX | Groupe SAGAERT | ASD Textiles | TELATEX > T2=DuPont de Nemours | LATIM | Ensinger | MGR Foamtex Ltd > T1=COLLINS | ACH | Celso SAS | JAMCO Aircraft Interiors - Niigata | JAMCO Aircraft Interiors - Miyazaki | JAMCO Philippines Inc. | Airbus Atlantic / STELIA Aerospace > OEM=Safran Seats / Safran internal group",T4;T3;T2;T1;OEM,T4;T3;T2;T1;OEM,,,,0,BASF [baseline_primary],"Zhejiang Yuxin Textile Co.,Ltd. [baseline_primary]",DuPont de Nemours [baseline_primary],COLLINS [baseline_primary],2,7,4,7,T4 alternates=1; T3 alternates=6; T2 alternates=3; T1 alternates=6; validate qualification/capacity/share before stress-test activation
all,169,Siége,"Tissu, mousse, polyéthylène",textile_leather,complete_direct,"T4=BASF | Bayer > T3=Zhejiang Yuxin Textile Co.,Ltd. | Toray Industries | Huddersfield Textiles | DIATEX | Groupe SAGAERT | ASD Textiles | TELATEX > T2=DuPont de Nemours | LATIM | Ensinger | MGR Foamtex Ltd > T1=COLLINS | ACH | Celso SAS | JAMCO Aircraft Interiors - Niigata | JAMCO Aircraft Interiors - Miyazaki | JAMCO Philippines Inc. | Airbus Atlantic / STELIA Aerospace > OEM=Safran Seats / Safran internal group","T4=BASF | Bayer > T3=Zhejiang Yuxin Textile Co.,Ltd. | Huddersfield Textiles | DIATEX | Groupe SAGAERT | ASD Textiles | TELATEX > T2=DuPont de Nemours | LATIM | Ensinger | MGR Foamtex Ltd > T1=COLLINS | ACH | Celso SAS | JAMCO Aircraft Interiors - Niigata | JAMCO Aircraft Interiors - Miyazaki | JAMCO Philippines Inc. | Airbus Atlantic / STELIA Aerospace > OEM=Safran Seats / Safran internal group",T4;T3;T2;T1;OEM,T4;T3;T2;T1;OEM,,,,0,BASF [baseline_primary],"Zhejiang Yuxin Textile Co.,Ltd. [baseline_primary]",DuPont de Nemours [baseline_primary],COLLINS [baseline_primary],2,7,4,7,T4 alternates=1; T3 alternates=6; T2 alternates=3; T1 alternates=6; validate qualification/capacity/share before stress-test activation
all,170,Siége,"autre (silicium, cuirs synthétique)",textile_leather,complete_direct,"T4=BASF | Bayer | Zijin Mining Group > T3=Zhejiang Yuxin Textile Co.,Ltd. | Toray Industries | Huddersfield Textiles | Aurubis | Ampco Metal France | thyssenkrupp Materials France | EXSTO / Baule-Exsto Polymere > T2=DuPont de Nemours | LATIM | Ensinger | Auberon Technologies | Innoptec | Plastitek > T1=COLLINS | ACH | Celso SAS | JAMCO Aircraft Interiors - Niigata | JAMCO Aircraft Interiors - Miyazaki | JAMCO Philippines Inc. | Airbus Atlantic / STELIA Aerospace > OEM=Safran Seats / Safran internal group","T4=BASF | Bayer | Zijin Mining Group > T3=Zhejiang Yuxin Textile Co.,Ltd. | Huddersfield Textiles | Aurubis | Ampco Metal France | thyssenkrupp Materials France | EXSTO / Baule-Exsto Polymere > T2=DuPont de Nemours | LATIM | Ensinger | Auberon Technologies | Innoptec | Plastitek > T1=COLLINS | ACH | Celso SAS | JAMCO Aircraft Interiors - Niigata | JAMCO Aircraft Interiors - Miyazaki | JAMCO Philippines Inc. | Airbus Atlantic / STELIA Aerospace > OEM=Safran Seats / Safran internal group",T4;T3;T2;T1;OEM,T4;T3;T2;T1;OEM,,,,0,BASF [baseline_primary],"Zhejiang Yuxin Textile Co.,Ltd. [baseline_primary]",DuPont de Nemours [baseline_primary],COLLINS [baseline_primary],3,7,6,7,T4 alternates=2; T3 alternates=6; T2 alternates=5; T1 alternates=6; validate qualification/capacity/share before stress-test activation
all,171,Siége,"autre (silicium, cuirs synthétique)",textile_leather,complete_direct,"T4=BASF | Bayer | Zijin Mining Group > T3=Zhejiang Yuxin Textile Co.,Ltd. | Toray Industries | Huddersfield Textiles | Aurubis | Ampco Metal France | thyssenkrupp Materials France | EXSTO / Baule-Exsto Polymere > T2=DuPont de Nemours | LATIM | Ensinger | Auberon Technologies | Innoptec | Plastitek > T1=COLLINS | ACH | Celso SAS | JAMCO Aircraft Interiors - Niigata | JAMCO Aircraft Interiors - Miyazaki | JAMCO Philippines Inc. | Airbus Atlantic / STELIA Aerospace > OEM=Safran Seats / Safran internal group","T4=BASF | Bayer | Zijin Mining Group > T3=Zhejiang Yuxin Textile Co.,Ltd. | Huddersfield Textiles | Aurubis | Ampco Metal France | thyssenkrupp Materials France | EXSTO / Baule-Exsto Polymere > T2=DuPont de Nemours | LATIM | Ensinger | Auberon Technologies | Innoptec | Plastitek > T1=COLLINS | ACH | Celso SAS | JAMCO Aircraft Interiors - Niigata | JAMCO Aircraft Interiors - Miyazaki | JAMCO Philippines Inc. | Airbus Atlantic / STELIA Aerospace > OEM=Safran Seats / Safran internal group",T4;T3;T2;T1;OEM,T4;T3;T2;T1;OEM,,,,0,BASF [baseline_primary],"Zhejiang Yuxin Textile Co.,Ltd. [baseline_primary]",DuPont de Nemours [baseline_primary],COLLINS [baseline_primary],3,7,6,7,T4 alternates=2; T3 alternates=6; T2 alternates=5; T1 alternates=6; validate qualification/capacity/share before stress-test activation
all,172,Siége,Moulage plastique,polymer_plastic,complete_direct,T4=Mitsubishi Chemical | BASF > T3=Toray Industries | EXSTO / Baule-Exsto Polymere > T2=Krohne | DuPont de Nemours | Ensinger | Plastitek > T1=COLLINS | JAMCO Aircraft Interiors - Niigata | JAMCO Aircraft Interiors - Miyazaki | JAMCO Philippines Inc. | Airbus Atlantic / STELIA Aerospace > OEM=Safran Seats / Safran internal group,T4=Mitsubishi Chemical | BASF > T3=Toray Industries | EXSTO / Baule-Exsto Polymere > T2=Krohne | DuPont de Nemours | Ensinger | Plastitek > T1=COLLINS | JAMCO Aircraft Interiors - Niigata | JAMCO Aircraft Interiors - Miyazaki | JAMCO Philippines Inc. | Airbus Atlantic / STELIA Aerospace > OEM=Safran Seats / Safran internal group,T4;T3;T2;T1;OEM,T4;T3;T2;T1;OEM,,,,0,Mitsubishi Chemical [baseline_primary],Toray Industries [baseline_primary],Ensinger [baseline_primary],JAMCO Aircraft Interiors - Niigata [baseline_primary],2,2,4,5,T4 alternates=1; T3 alternates=1; T2 alternates=3; T1 alternates=4; validate qualification/capacity/share before stress-test activation
all,173,Siége,Moulage plastique,polymer_plastic,complete_direct,T4=Mitsubishi Chemical | BASF > T3=Toray Industries | EXSTO / Baule-Exsto Polymere > T2=Krohne | DuPont de Nemours | Ensinger | Plastitek > T1=COLLINS | JAMCO Aircraft Interiors - Niigata | JAMCO Aircraft Interiors - Miyazaki | JAMCO Philippines Inc. | Airbus Atlantic / STELIA Aerospace > OEM=Safran Seats / Safran internal group,T4=Mitsubishi Chemical | BASF > T3=Toray Industries | EXSTO / Baule-Exsto Polymere > T2=Krohne | DuPont de Nemours | Ensinger | Plastitek > T1=COLLINS | JAMCO Aircraft Interiors - Niigata | JAMCO Aircraft Interiors - Miyazaki | JAMCO Philippines Inc. | Airbus Atlantic / STELIA Aerospace > OEM=Safran Seats / Safran internal group,T4;T3;T2;T1;OEM,T4;T3;T2;T1;OEM,,,,0,Mitsubishi Chemical [baseline_primary],Toray Industries [baseline_primary],Ensinger [baseline_primary],JAMCO Aircraft Interiors - Niigata [baseline_primary],2,2,4,5,T4 alternates=1; T3 alternates=1; T2 alternates=3; T1 alternates=4; validate qualification/capacity/share before stress-test activation
all,174,Siége,aluminium,aluminium,complete_direct,T4=Aluminium Corporation of China / Chalco | Hindalco Industries | Rio Tinto Alma Works | Rio Tinto Fer et Titane > T3=Euralliage Ile de France | Aluminium France | thyssenkrupp Materials France > T2=MGR Foamtex Ltd > T1=COLLINS | JAMCO Aircraft Interiors - Niigata | JAMCO Aircraft Interiors - Miyazaki | JAMCO Philippines Inc. | Senior Aerospace Thailand | ACH | Airbus Atlantic / STELIA Aerospace | J&C Aero > OEM=Safran Seats / Safran internal group,T4=Aluminium Corporation of China / Chalco | Hindalco Industries | Rio Tinto Alma Works | Rio Tinto Fer et Titane > T3=Euralliage Ile de France | Aluminium France | thyssenkrupp Materials France > T2=MGR Foamtex Ltd > T1=COLLINS | JAMCO Aircraft Interiors - Niigata | JAMCO Aircraft Interiors - Miyazaki | JAMCO Philippines Inc. | Senior Aerospace Thailand | ACH | Airbus Atlantic / STELIA Aerospace | J&C Aero > OEM=Safran Seats / Safran internal group,T4;T3;T2;T1;OEM,T4;T3;T2;T1;OEM,,,,0,Aluminium Corporation of China / Chalco [baseline_primary],Euralliage Ile de France [baseline_primary],MGR Foamtex Ltd [baseline_primary],COLLINS [baseline_primary],4,3,1,8,T4 alternates=3; T3 alternates=2; T1 alternates=7; validate qualification/capacity/share before stress-test activation
all,175,Siége,aluminium,aluminium,complete_direct,T4=Aluminium Corporation of China / Chalco | Hindalco Industries | Rio Tinto Alma Works | Rio Tinto Fer et Titane > T3=Euralliage Ile de France | Aluminium France | thyssenkrupp Materials France > T2=MGR Foamtex Ltd > T1=COLLINS | JAMCO Aircraft Interiors - Niigata | JAMCO Aircraft Interiors - Miyazaki | JAMCO Philippines Inc. | Senior Aerospace Thailand | ACH | Airbus Atlantic / STELIA Aerospace | J&C Aero > OEM=Safran Seats / Safran internal group,T4=Aluminium Corporation of China / Chalco | Hindalco Industries | Rio Tinto Alma Works | Rio Tinto Fer et Titane > T3=Euralliage Ile de France | Aluminium France | thyssenkrupp Materials France > T2=MGR Foamtex Ltd > T1=COLLINS | JAMCO Aircraft Interiors - Niigata | JAMCO Aircraft Interiors - Miyazaki | JAMCO Philippines Inc. | Senior Aerospace Thailand | ACH | Airbus Atlantic / STELIA Aerospace | J&C Aero > OEM=Safran Seats / Safran internal group,T4;T3;T2;T1;OEM,T4;T3;T2;T1;OEM,,,,0,Aluminium Corporation of China / Chalco [baseline_primary],Euralliage Ile de France [baseline_primary],MGR Foamtex Ltd [baseline_primary],COLLINS [baseline_primary],4,3,1,8,T4 alternates=3; T3 alternates=2; T1 alternates=7; validate qualification/capacity/share before stress-test activation
